# y z Fr
-4.0000000000000002e-01 -4.0000000000000002e-01 2.9449413517229822e-02
-3.9466666666666672e-01 -4.0000000000000002e-01 2.7535042668123708e-02
-3.8933333333333336e-01 -4.0000000000000002e-01 2.6200011872520329e-02
-3.8400000000000001e-01 -4.0000000000000002e-01 2.5286856993195776e-02
-3.7866666666666671e-01 -4.0000000000000002e-01 2.4674234517006729e-02
-3.7333333333333335e-01 -4.0000000000000002e-01 2.4269887394147826e-02
-3.6800000000000005e-01 -4.0000000000000002e-01 2.4004758652225615e-02
-3.6266666666666669e-01 -4.0000000000000002e-01 2.3828098220585629e-02
-3.5733333333333334e-01 -4.0000000000000002e-01 2.3703425273737123e-02
-3.5200000000000004e-01 -4.0000000000000002e-01 2.3605223820581441e-02
-3.4666666666666668e-01 -4.0000000000000002e-01 2.3516263323882642e-02
-3.4133333333333332e-01 -4.0000000000000002e-01 2.3425448922969407e-02
-3.3600000000000002e-01 -4.0000000000000002e-01 2.3326117438638640e-02
-3.3066666666666666e-01 -4.0000000000000002e-01 2.3214705845049526e-02
-3.2533333333333336e-01 -4.0000000000000002e-01 2.3089728377388038e-02
-3.2000000000000001e-01 -4.0000000000000002e-01 2.2951006980635753e-02
-3.1466666666666665e-01 -4.0000000000000002e-01 2.2799107464468053e-02
-3.0933333333333335e-01 -4.0000000000000002e-01 2.2634940579014828e-02
-3.0400000000000005e-01 -4.0000000000000002e-01 2.2459493329253719e-02
-2.9866666666666669e-01 -4.0000000000000002e-01 2.2273661262034384e-02
-2.9333333333333333e-01 -4.0000000000000002e-01 2.2078157245682677e-02
-2.8799999999999998e-01 -4.0000000000000002e-01 2.1873476471126675e-02
-2.8266666666666668e-01 -4.0000000000000002e-01 2.1659901085739543e-02
-2.7733333333333338e-01 -4.0000000000000002e-01 2.1437531073842147e-02
-2.7199999999999996e-01 -4.0000000000000002e-01 2.1206330765406716e-02
-2.6666666666666666e-01 -4.0000000000000002e-01 2.0966182728541633e-02
-2.6133333333333336e-01 -4.0000000000000002e-01 2.0716942820743565e-02
-2.5600000000000001e-01 -4.0000000000000002e-01 2.0458491875045597e-02
-2.5066666666666665e-01 -4.0000000000000002e-01 2.0190780913982364e-02
-2.4533333333333332e-01 -4.0000000000000002e-01 1.9913867948291045e-02
-2.3999999999999999e-01 -4.0000000000000002e-01 1.9627945357766418e-02
-2.3466666666666669e-01 -4.0000000000000002e-01 1.9333357595821662e-02
-2.2933333333333331e-01 -4.0000000000000002e-01 1.9030609532131759e-02
-2.2399999999999998e-01 -4.0000000000000002e-01 1.8720366172332224e-02
-2.1866666666666668e-01 -4.0000000000000002e-01 1.8403444791295402e-02
-2.1333333333333335e-01 -4.0000000000000002e-01 1.8080800706385843e-02
-2.0800000000000002e-01 -4.0000000000000002e-01 1.7753508016957707e-02
-2.0266666666666666e-01 -4.0000000000000002e-01 1.7422736662209851e-02
-1.9733333333333333e-01 -4.0000000000000002e-01 1.7089727115805208e-02
-1.9200000000000000e-01 -4.0000000000000002e-01 1.6755763955351440e-02
-1.8666666666666665e-01 -4.0000000000000002e-01 1.6422149429481239e-02
-1.8133333333333335e-01 -4.0000000000000002e-01 1.6090178005079073e-02
-1.7599999999999999e-01 -4.0000000000000002e-01 1.5761112721127919e-02
-1.7066666666666666e-01 -4.0000000000000002e-01 1.5436164011455712e-02
-1.6533333333333333e-01 -4.0000000000000002e-01 1.5116471492980862e-02
-1.6000000000000000e-01 -4.0000000000000002e-01 1.4803089054472973e-02
-1.5466666666666665e-01 -4.0000000000000002e-01 1.4496973427950461e-02
-1.4933333333333332e-01 -4.0000000000000002e-01 1.4198976284306414e-02
-1.4399999999999999e-01 -4.0000000000000002e-01 1.3909839769405449e-02
-1.3866666666666666e-01 -4.0000000000000002e-01 1.3630195288758345e-02
-1.3333333333333333e-01 -4.0000000000000002e-01 1.3360565259265841e-02
-1.2799999999999997e-01 -4.0000000000000002e-01 1.3101367476077744e-02
-1.2266666666666666e-01 -4.0000000000000002e-01 1.2852921691398931e-02
-1.1733333333333332e-01 -4.0000000000000002e-01 1.2615457969622006e-02
-1.1199999999999999e-01 -4.0000000000000002e-01 1.2389126368552668e-02
-1.0666666666666665e-01 -4.0000000000000002e-01 1.2174007498397576e-02
-1.0133333333333333e-01 -4.0000000000000002e-01 1.1970123526959690e-02
-9.5999999999999988e-02 -4.0000000000000002e-01 1.1777449229221819e-02
-9.0666666666666659e-02 -4.0000000000000002e-01 1.1595922720090773e-02
-8.5333333333333317e-02 -4.0000000000000002e-01 1.1425455558280404e-02
-7.9999999999999988e-02 -4.0000000000000002e-01 1.1265941964822102e-02
-7.4666666666666645e-02 -4.0000000000000002e-01 1.1117266959183700e-02
-6.9333333333333316e-02 -4.0000000000000002e-01 1.0979313277176489e-02
-6.3999999999999987e-02 -4.0000000000000002e-01 1.0851966995560625e-02
-5.8666666666666645e-02 -4.0000000000000002e-01 1.0735121846496167e-02
-5.3333333333333316e-02 -4.0000000000000002e-01 1.0628682258900421e-02
-4.7999999999999980e-02 -4.0000000000000002e-01 1.0532565211766711e-02
-4.2666666666666644e-02 -4.0000000000000002e-01 1.0446701025245064e-02
-3.7333333333333309e-02 -4.0000000000000002e-01 1.0371033247745550e-02
-3.1999999999999980e-02 -4.0000000000000002e-01 1.0305517820774431e-02
